host_is_superhost,host_listings_count,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,price,review_scores_rating,reviews_per_month
1,1,Carroll Gardens,Brooklyn,40.67641,-74.00036,Entire rental unit,Entire home/apt,3,1.0,2,186,4.96,0.83
1,3,Lower East Side,Manhattan,40.71893,-73.99218,Entire rental unit,Entire home/apt,4,1.0,2,250,4.75,0.74
0,1,East Village,Manhattan,40.72776,-73.98926,Entire rental unit,Entire home/apt,2,1.0,1,120,4.67,0.1
0,1,Battery Park City,Manhattan,40.71018,-74.0172,Entire rental unit,Entire home/apt,7,2.0,2,450,0.0,0.0
0,1,Chelsea,Manhattan,40.74017,-74.00138000000001,Entire rental unit,Entire home/apt,2,1.0,1,150,5.0,0.01
0,1,Upper West Side,Manhattan,40.77949,-73.98435,Entire rental unit,Entire home/apt,3,1.0,1,250,0.0,0.0
0,1,Greenwich Village,Manhattan,40.73017,-73.99969,Entire rental unit,Entire home/apt,2,1.0,1,211,5.0,0.03
0,1,Bushwick,Brooklyn,40.70156,-73.92786,Entire rental unit,Entire home/apt,2,1.0,1,60,5.0,0.04
0,1,Lower East Side,Manhattan,40.71582,-73.98862,Entire rental unit,Entire home/apt,4,1.0,1,250,5.0,0.01
0,1,Murray Hill,Manhattan,40.75085,-73.97849000000001,Entire rental unit,Entire home/apt,2,1.0,1,200,0.0,0.0
0,2,Williamsburg,Brooklyn,40.71971,-73.94484,Entire rental unit,Entire home/apt,2,1.0,1,120,0.0,0.0
0,1,Theater District,Manhattan,40.75726,-73.98523,Entire rental unit,Entire home/apt,3,1.0,1,205,5.0,0.01
0,1,Williamsburg,Brooklyn,40.70838,-73.94269,Entire rental unit,Entire home/apt,5,1.5,2,120,0.0,0.0
0,1,Upper East Side,Manhattan,40.76977,-73.95653,Entire loft,Entire home/apt,6,1.0,1,198,4.48,1.31
0,1,Midtown,Manhattan,40.74464,-73.98358,Entire rental unit,Entire home/apt,2,1.0,1,285,4.6,0.07
0,3,East Village,Manhattan,40.72218,-73.98432,Entire rental unit,Entire home/apt,6,1.0,3,285,4.0,0.01
0,1,East Harlem,Manhattan,40.78698,-73.9504,Entire townhouse,Entire home/apt,8,4.0,4,414,4.79,1.44
0,1,Nolita,Manhattan,40.72358,-73.99431,Entire rental unit,Entire home/apt,2,1.0,1,175,5.0,0.08
0,1,Williamsburg,Brooklyn,40.71005,-73.94287,Entire rental unit,Entire home/apt,5,1.0,2,160,4.0,0.02
1,1,Lower East Side,Manhattan,40.71953,-73.97870999999999,Entire rental unit,Entire home/apt,4,1.0,1,278,4.91,1.51
0,1,East Village,Manhattan,40.7238,-73.98546,Entire rental unit,Entire home/apt,6,1.0,3,300,0.0,0.0
0,1,Chelsea,Manhattan,40.74042,-74.00273,Entire rental unit,Entire home/apt,3,1.0,1,180,0.0,0.01
0,1,Sunset Park,Brooklyn,40.64442,-74.0035,Entire rental unit,Entire home/apt,2,1.0,1,90,5.0,0.14
0,1,Upper West Side,Manhattan,40.77654,-73.97981999999999,Entire rental unit,Entire home/apt,2,1.0,1,150,5.0,0.01
0,0,Chelsea,Manhattan,40.74695,-74.00123,Entire rental unit,Entire home/apt,2,1.0,1,250,4.78,0.56
0,1,Upper West Side,Manhattan,40.79419,-73.96925,Entire rental unit,Entire home/apt,2,1.0,1,110,0.0,0.0
0,1,Windsor Terrace,Brooklyn,40.65046,-73.97474,Entire rental unit,Entire home/apt,6,2.0,2,200,4.84,0.29
0,1,Park Slope,Brooklyn,40.67309,-73.97417,Entire rental unit,Entire home/apt,2,1.0,1,120,0.0,0.0
0,1,Morningside Heights,Manhattan,40.80816,-73.95947,Entire rental unit,Entire home/apt,2,1.0,1,120,4.33,0.04
0,1,Bedford-Stuyvesant,Brooklyn,40.698640000000005,-73.94504,Entire rental unit,Entire home/apt,5,1.0,2,156,4.44,0.26
0,1,West Village,Manhattan,40.73187,-74.00109,Entire rental unit,Entire home/apt,2,1.0,1,185,4.5,0.04
1,2,Bedford-Stuyvesant,Brooklyn,40.68182,-73.9381,Entire rental unit,Entire home/apt,2,1.0,1,80,4.78,1.49
0,1,Bedford-Stuyvesant,Brooklyn,40.69198,-73.94103,Entire rental unit,Entire home/apt,4,1.0,2,125,0.0,0.0
0,4,Hell's Kitchen,Manhattan,40.7649,-73.99485,Entire rental unit,Entire home/apt,2,1.0,1,70,3.5,0.51
0,6,Flushing,Queens,40.750240000000005,-73.80606999999999,Entire residential home,Entire home/apt,16,4.0,8,514,4.68,0.83
0,1,Upper West Side,Manhattan,40.78017,-73.97629,Entire rental unit,Entire home/apt,4,1.0,1,275,4.75,0.06
0,1,Boerum Hill,Brooklyn,40.68691,-73.98783,Entire townhouse,Entire home/apt,16,2.5,3,535,4.8,2.72
0,4,Hell's Kitchen,Manhattan,40.76535,-73.99298,Entire rental unit,Entire home/apt,2,1.0,1,70,4.4,0.25
0,1,Clinton Hill,Brooklyn,40.68291,-73.96545,Entire rental unit,Entire home/apt,8,1.0,4,300,4.33,1.5
0,1,Upper East Side,Manhattan,40.77236,-73.94775,Entire rental unit,Entire home/apt,4,2.0,2,450,0.0,0.0
0,4,Hell's Kitchen,Manhattan,40.75724,-73.99582,Entire rental unit,Entire home/apt,2,1.0,1,80,4.2,0.17
0,4,Hell's Kitchen,Manhattan,40.76347,-73.99361999999999,Entire rental unit,Entire home/apt,2,1.0,1,80,4.2,0.07
1,2,SoHo,Manhattan,40.72435,-74.00362,Entire condominium (condo),Entire home/apt,2,1.0,1,340,4.99,2.28
0,4,Hell's Kitchen,Manhattan,40.76537,-73.99479000000001,Entire rental unit,Entire home/apt,2,1.0,1,70,4.25,0.07
0,0,Astoria,Queens,40.76138,-73.91855,Entire rental unit,Entire home/apt,3,1.0,1,130,5.0,4.0
0,1,Chelsea,Manhattan,40.739740000000005,-73.9995,Entire rental unit,Entire home/apt,5,1.0,2,325,4.5,0.03
1,2,Kips Bay,Manhattan,40.7442,-73.97738000000001,Entire rental unit,Entire home/apt,2,1.0,1,70,0.0,0.0
0,1,Crown Heights,Brooklyn,40.66981,-73.95781,Entire rental unit,Entire home/apt,2,1.0,1,105,4.0,0.02
1,2,Hell's Kitchen,Manhattan,40.762170000000005,-73.99153000000001,Entire rental unit,Entire home/apt,4,1.0,1,270,4.77,1.62
0,1,Greenpoint,Brooklyn,40.73364,-73.95662,Entire rental unit,Entire home/apt,4,1.0,1,143,0.0,0.0
0,1,Carroll Gardens,Brooklyn,40.68105,-73.99221,Entire rental unit,Entire home/apt,2,1.0,1,150,5.0,0.01
0,1,Chelsea,Manhattan,40.74268,-73.99889,Entire rental unit,Entire home/apt,2,1.0,1,145,4.91,0.23
0,1,SoHo,Manhattan,40.72753,-74.00124,Entire rental unit,Entire home/apt,4,2.0,2,225,5.0,0.01
0,1,SoHo,Manhattan,40.72615,-74.00225,Entire rental unit,Entire home/apt,3,1.0,1,100,2.0,0.01
1,3,Gravesend,Brooklyn,40.59584,-73.9753,Entire rental unit,Entire home/apt,3,1.0,1,99,4.81,0.29
0,1,Upper East Side,Manhattan,40.78108,-73.95455,Entire rental unit,Entire home/apt,4,1.0,1,175,5.0,0.01
0,1,West Village,Manhattan,40.73147,-74.00938000000001,Entire loft,Entire home/apt,3,2.0,1,250,0.0,0.0
0,1,Park Slope,Brooklyn,40.6671,-73.97791,Entire rental unit,Entire home/apt,6,1.0,3,200,4.0,0.03
1,8,Upper West Side,Manhattan,40.78728,-73.97383,Entire rental unit,Entire home/apt,6,2.0,2,295,5.0,0.1
0,1,East Village,Manhattan,40.72193,-73.98532,Entire rental unit,Entire home/apt,2,1.0,1,180,5.0,0.01
0,2,Two Bridges,Manhattan,40.71168,-73.99585,Entire rental unit,Entire home/apt,3,1.0,1,88,4.61,2.0
0,1,Prospect Heights,Brooklyn,40.67695,-73.96953,Entire rental unit,Entire home/apt,5,1.0,1,175,4.91,0.16
0,1,West Village,Manhattan,40.73412,-74.00849000000001,Entire rental unit,Entire home/apt,5,1.0,1,275,4.33,0.06
0,1,Sunnyside,Queens,40.74477,-73.92101,Entire condominium (condo),Entire home/apt,2,1.0,1,115,5.0,0.14
0,1,Williamsburg,Brooklyn,40.72152,-73.95579000000001,Entire rental unit,Entire home/apt,2,1.5,2,300,0.0,0.0
0,2,Upper East Side,Manhattan,40.78403,-73.94835,Entire condominium (condo),Entire home/apt,5,1.0,2,145,4.62,1.91
0,1,Upper East Side,Manhattan,40.77281,-73.95822,Entire rental unit,Entire home/apt,3,1.0,1,175,0.0,0.0
0,1,Sunset Park,Brooklyn,40.66349,-73.99197,Entire residential home,Entire home/apt,6,2.5,3,350,0.0,0.0
0,1,East Harlem,Manhattan,40.79305,-73.93432,Entire rental unit,Entire home/apt,2,1.0,1,99,4.76,0.81
0,1,Financial District,Manhattan,40.709590000000006,-74.00585,Entire rental unit,Entire home/apt,2,1.0,1,250,0.0,0.0
0,1,Williamsburg,Brooklyn,40.71673,-73.95685999999999,Entire rental unit,Entire home/apt,5,2.0,1,450,0.0,0.0
1,1,Harlem,Manhattan,40.81127,-73.94513,Entire townhouse,Entire home/apt,4,1.0,1,230,4.9,1.74
0,1,East Harlem,Manhattan,40.79404,-73.94358000000001,Entire rental unit,Entire home/apt,4,1.0,1,425,5.0,0.18
0,1,West Village,Manhattan,40.73276,-74.00735999999999,Entire rental unit,Entire home/apt,6,1.0,2,500,0.0,0.0
0,1,West Village,Manhattan,40.73313,-74.0019,Entire rental unit,Entire home/apt,2,1.0,1,132,4.0,0.01
0,1,Bushwick,Brooklyn,40.69727,-73.9338,Entire rental unit,Entire home/apt,3,1.0,1,68,5.0,0.02
0,1,South Slope,Brooklyn,40.66715,-73.98827,Entire rental unit,Entire home/apt,5,1.0,2,275,5.0,0.03
0,1,Flatbush,Brooklyn,40.63006,-73.96391,Entire rental unit,Entire home/apt,4,1.0,1,83,0.0,0.0
0,2,Crown Heights,Brooklyn,40.67689,-73.96255,Entire rental unit,Entire home/apt,4,1.0,1,169,4.72,3.54
1,1,East Village,Manhattan,40.73231,-73.98821,Entire rental unit,Entire home/apt,2,1.0,1,166,4.73,0.88
1,2,Hell's Kitchen,Manhattan,40.76491,-73.99319,Entire rental unit,Entire home/apt,4,1.0,2,229,4.86,1.04
0,1,SoHo,Manhattan,40.72646,-74.00365,Entire rental unit,Entire home/apt,2,1.0,1,188,5.0,0.03
0,3,Bedford-Stuyvesant,Brooklyn,40.68461,-73.92751,Entire residential home,Entire home/apt,6,2.5,3,320,0.0,0.0
0,1,Upper West Side,Manhattan,40.78295,-73.97299,Entire rental unit,Entire home/apt,3,1.0,1,150,0.0,0.0
0,1,Hell's Kitchen,Manhattan,40.7649,-73.98925,Entire rental unit,Entire home/apt,4,1.0,2,299,0.0,0.0
0,1,Battery Park City,Manhattan,40.70702,-74.01675999999999,Entire rental unit,Entire home/apt,4,2.0,2,300,0.0,0.0
0,1,East Village,Manhattan,40.72447,-73.98191,Entire rental unit,Entire home/apt,4,1.0,2,200,4.67,0.04
0,1,East Village,Manhattan,40.72626,-73.98929,Entire rental unit,Entire home/apt,7,1.0,3,325,4.0,0.03
0,1,Fort Greene,Brooklyn,40.68932,-73.97273,Entire rental unit,Entire home/apt,4,1.0,2,206,4.69,2.0
0,1,Morningside Heights,Manhattan,40.80422,-73.96301,Entire rental unit,Entire home/apt,4,1.0,2,290,0.0,0.0
0,1,Greenpoint,Brooklyn,40.72486,-73.94298,Entire rental unit,Entire home/apt,2,1.0,2,130,5.0,0.02
1,5,Williamsburg,Brooklyn,40.712790000000005,-73.96631,Entire rental unit,Entire home/apt,4,1.0,1,363,0.0,0.0
0,1,Prospect Heights,Brooklyn,40.67978,-73.9648,Entire rental unit,Entire home/apt,6,1.0,2,60,5.0,0.02
0,4,Fort Hamilton,Brooklyn,40.6177,-74.03578,Entire rental unit,Entire home/apt,2,1.0,1,74,4.0,0.06
1,1,East Harlem,Manhattan,40.79092,-73.94796,Entire rental unit,Entire home/apt,3,1.0,2,241,4.87,1.9
1,2,Hell's Kitchen,Manhattan,40.76136,-73.99226,Entire rental unit,Entire home/apt,4,1.0,1,285,4.77,1.9
1,1,Williamsburg,Brooklyn,40.7073,-73.93712,Entire loft,Entire home/apt,4,1.0,1,286,4.99,2.14
0,1,Williamsburg,Brooklyn,40.71069,-73.95283,Entire rental unit,Entire home/apt,2,1.0,1,95,0.0,0.0
0,1,Midtown,Manhattan,40.755390000000006,-73.9717,Entire rental unit,Entire home/apt,4,1.0,1,200,0.0,0.0
0,1,Fort Greene,Brooklyn,40.68975,-73.97224,Entire rental unit,Entire home/apt,3,2.0,1,220,4.57,0.14
0,1,Forest Hills,Queens,40.72405,-73.85365999999999,Entire townhouse,Entire home/apt,5,1.0,1,157,4.44,2.32
0,1,Little Italy,Manhattan,40.7186,-73.99798,Entire rental unit,Entire home/apt,3,1.0,1,180,5.0,0.05
0,1,Financial District,Manhattan,40.71082,-74.00674000000001,Entire rental unit,Entire home/apt,6,1.0,2,200,4.82,2.98
0,1,Chinatown,Manhattan,40.71603,-73.99031,Entire rental unit,Entire home/apt,2,1.0,1,110,5.0,0.01
0,1,Bedford-Stuyvesant,Brooklyn,40.6943,-73.95896,Entire rental unit,Entire home/apt,2,1.0,1,70,0.0,0.0
0,1,Crown Heights,Brooklyn,40.67116,-73.95682,Entire rental unit,Entire home/apt,2,1.0,1,124,4.7,0.14
0,1,Chelsea,Manhattan,40.74632,-74.00516999999999,Entire condominium (condo),Entire home/apt,2,1.0,1,250,5.0,0.32
1,4,Harlem,Manhattan,40.8117,-73.94558,Entire rental unit,Entire home/apt,5,2.0,2,250,4.74,1.05
1,1,West Village,Manhattan,40.73945,-74.00199,Entire rental unit,Entire home/apt,2,1.0,1,240,4.91,1.63
1,2,Gowanus,Brooklyn,40.68055,-73.98746,Entire rental unit,Entire home/apt,2,1.0,1,129,4.87,2.37
0,2,Prospect Heights,Brooklyn,40.677890000000005,-73.96633,Entire rental unit,Entire home/apt,5,1.0,3,185,0.0,0.0
0,1,Chelsea,Manhattan,40.74954,-74.00153,Entire rental unit,Entire home/apt,2,1.0,1,100,4.8,0.07
0,1,Kensington,Brooklyn,40.64093,-73.9702,Entire residential home,Entire home/apt,5,1.5,4,225,0.0,0.0
0,1,Upper East Side,Manhattan,40.78148,-73.94801,Entire rental unit,Entire home/apt,4,1.0,2,115,5.0,0.01
0,1,Carroll Gardens,Brooklyn,40.67793,-73.99659,Entire rental unit,Entire home/apt,2,1.0,2,166,5.0,0.03
0,1,Nolita,Manhattan,40.72003,-73.99425,Entire rental unit,Entire home/apt,3,1.0,1,146,5.0,0.01
0,1,SoHo,Manhattan,40.72678,-74.00709,Entire rental unit,Entire home/apt,4,2.0,2,450,5.0,0.03
0,3,Ditmars Steinway,Queens,40.77096,-73.90857,Entire residential home,Entire home/apt,7,1.0,3,130,4.2,1.15
0,1,East Harlem,Manhattan,40.79505,-73.94706,Entire rental unit,Entire home/apt,5,2.0,4,300,4.0,0.01
0,1,Crown Heights,Brooklyn,40.67774,-73.95955,Entire condominium (condo),Entire home/apt,2,1.0,1,150,4.79,0.5
0,1,Ridgewood,Queens,40.70619,-73.89749,Entire rental unit,Entire home/apt,2,1.0,1,68,4.76,0.44
0,1,South Slope,Brooklyn,40.66661,-73.98103,Entire residential home,Entire home/apt,10,2.0,4,350,0.0,0.0
0,1,Hell's Kitchen,Manhattan,40.766490000000005,-73.98971,Entire rental unit,Entire home/apt,2,1.0,1,200,0.0,0.0
0,1,Greenpoint,Brooklyn,40.72259,-73.95276,Entire rental unit,Entire home/apt,4,1.0,2,135,0.0,0.0
0,0,Crown Heights,Brooklyn,40.67098,-73.93901,Entire rental unit,Entire home/apt,2,1.0,1,92,5.0,0.15
0,1,SoHo,Manhattan,40.72412,-74.00415,Entire rental unit,Entire home/apt,2,1.0,1,145,4.7,0.97
0,1,Chelsea,Manhattan,40.74542,-73.99642,Entire rental unit,Entire home/apt,2,1.0,1,212,4.67,0.22
1,3,Washington Heights,Manhattan,40.8338,-73.93842,Entire rental unit,Entire home/apt,2,1.0,1,70,4.84,0.82
1,3,Washington Heights,Manhattan,40.835370000000005,-73.93892,Entire rental unit,Entire home/apt,2,1.0,1,80,5.0,0.28
0,1,Midtown,Manhattan,40.75332,-73.97377,Entire rental unit,Entire home/apt,4,1.0,1,275,4.78,1.33
0,1,Carroll Gardens,Brooklyn,40.68187,-73.99735,Entire rental unit,Entire home/apt,4,1.0,1,110,4.5,0.05
0,1,Theater District,Manhattan,40.762640000000005,-73.98526,Entire rental unit,Entire home/apt,3,1.5,1,450,0.0,0.0
1,1,Sunset Park,Brooklyn,40.64542,-74.00828,Entire rental unit,Entire home/apt,4,1.0,2,175,4.97,2.43
0,2,East Harlem,Manhattan,40.80233,-73.94515,Entire rental unit,Entire home/apt,10,2.0,1,246,4.54,1.15
0,1,Williamsburg,Brooklyn,40.7101,-73.96500999999999,Entire rental unit,Entire home/apt,2,1.0,1,200,0.0,0.0
0,1,Prospect-Lefferts Gardens,Brooklyn,40.663990000000005,-73.9491,Entire rental unit,Entire home/apt,2,1.0,1,80,4.72,0.26
0,1,East Village,Manhattan,40.72515,-73.98850999999999,Entire rental unit,Entire home/apt,3,1.0,1,190,0.0,0.0
0,1,Greenpoint,Brooklyn,40.72637,-73.94912,Entire condominium (condo),Entire home/apt,2,1.0,1,100,0.0,0.0
0,1,Harlem,Manhattan,40.805240000000005,-73.95612,Entire rental unit,Entire home/apt,2,1.0,1,89,0.0,0.01
0,1,Crown Heights,Brooklyn,40.67648,-73.96305,Entire rental unit,Entire home/apt,4,1.5,2,130,0.0,0.0
0,4,Bedford-Stuyvesant,Brooklyn,40.68545,-73.92361,Entire rental unit,Entire home/apt,4,1.0,3,90,4.63,0.24
0,1,East Village,Manhattan,40.72316,-73.9844,Entire rental unit,Entire home/apt,5,1.0,1,200,4.75,0.13
0,1,Long Island City,Queens,40.74225,-73.95319,Entire rental unit,Entire home/apt,3,1.0,1,95,0.0,0.0
0,1,NoHo,Manhattan,40.72506,-73.99481999999999,Entire rental unit,Entire home/apt,4,1.0,1,145,5.0,0.04
0,1,Upper East Side,Manhattan,40.77013,-73.94915,Entire rental unit,Entire home/apt,2,1.0,1,160,0.0,0.0
0,1,Bedford-Stuyvesant,Brooklyn,40.69191,-73.93611,Entire rental unit,Entire home/apt,6,2.0,3,220,4.87,0.47
0,1,Park Slope,Brooklyn,40.67779,-73.98113000000001,Entire rental unit,Entire home/apt,2,1.0,1,160,0.0,0.0
0,1,Midtown,Manhattan,40.74749,-73.9825,Entire rental unit,Entire home/apt,2,1.0,1,228,4.92,0.2
0,1,Fort Greene,Brooklyn,40.68949,-73.97922,Entire rental unit,Entire home/apt,2,2.0,2,450,0.0,0.0
0,1,East Village,Manhattan,40.72852,-73.97879,Entire rental unit,Entire home/apt,5,1.0,2,400,0.0,0.0
0,1,Fort Greene,Brooklyn,40.68664,-73.97034000000001,Entire condominium (condo),Entire home/apt,5,1.5,3,185,5.0,0.01
0,1,Sunnyside,Queens,40.74495,-73.92421999999999,Entire rental unit,Entire home/apt,3,1.0,1,97,5.0,0.03
0,1,Midtown,Manhattan,40.74549,-73.98238,Entire rental unit,Entire home/apt,4,1.0,1,300,0.0,0.0
0,1,Greenpoint,Brooklyn,40.73178,-73.95324000000001,Entire rental unit,Entire home/apt,4,1.0,1,109,4.75,0.07
0,1,Morningside Heights,Manhattan,40.80442,-73.95875,Entire rental unit,Entire home/apt,4,1.0,1,150,4.75,0.06
0,1,Jackson Heights,Queens,40.75298,-73.88987,Entire rental unit,Entire home/apt,4,1.0,1,105,5.0,0.03
0,1,Kips Bay,Manhattan,40.741,-73.97771,Entire rental unit,Entire home/apt,4,1.0,1,150,4.5,0.03
0,1,Bedford-Stuyvesant,Brooklyn,40.68417,-73.95456,Entire residential home,Entire home/apt,8,2.0,3,314,4.7,0.36
0,1,Bedford-Stuyvesant,Brooklyn,40.68187,-73.93558,Entire rental unit,Entire home/apt,3,1.0,1,65,4.75,0.06
1,3,South Slope,Brooklyn,40.66714,-73.98901,Entire residential home,Entire home/apt,4,1.0,2,99,4.8,2.47
0,1,Lower East Side,Manhattan,40.7189,-73.98543000000001,Entire rental unit,Entire home/apt,2,1.0,1,160,5.0,0.03
1,1,Borough Park,Brooklyn,40.63511,-73.98985,Entire rental unit,Entire home/apt,6,2.0,3,300,4.88,2.32
0,1,Riverdale,Bronx,40.88422,-73.90886,Entire rental unit,Entire home/apt,2,1.0,1,85,0.0,0.0
0,1,Crown Heights,Brooklyn,40.67742,-73.94955999999999,Entire rental unit,Entire home/apt,3,1.0,1,72,5.0,0.07
0,1,West Village,Manhattan,40.7311,-74.00898000000001,Entire rental unit,Entire home/apt,4,2.0,2,450,0.0,0.0
0,1,Williamsburg,Brooklyn,40.71125,-73.9645,Entire loft,Entire home/apt,5,1.0,1,200,4.5,0.13
0,1,Gowanus,Brooklyn,40.68323,-73.98592,Entire residential home,Entire home/apt,6,2.0,2,425,0.0,0.0
0,1,Chelsea,Manhattan,40.74257,-74.0038,Entire rental unit,Entire home/apt,4,1.0,1,280,5.0,0.1
0,1,Bedford-Stuyvesant,Brooklyn,40.68553,-73.95855,Entire rental unit,Entire home/apt,2,1.0,1,120,4.5,0.06
0,1,Bushwick,Brooklyn,40.69859,-73.92294,Entire rental unit,Entire home/apt,2,1.0,1,60,0.0,0.0
0,1,Long Island City,Queens,40.74908,-73.9427,Entire rental unit,Entire home/apt,5,1.0,1,200,0.0,0.0
1,1,Prospect-Lefferts Gardens,Brooklyn,40.66142,-73.95133,Entire rental unit,Entire home/apt,4,1.0,1,165,4.86,2.91
0,1,Kensington,Brooklyn,40.64467,-73.97055,Entire rental unit,Entire home/apt,5,1.0,2,95,4.25,0.63
0,1,Midtown,Manhattan,40.74924,-73.96946,Entire rental unit,Entire home/apt,3,1.0,1,199,5.0,0.01
0,1,Hell's Kitchen,Manhattan,40.7599,-73.99754,Entire rental unit,Entire home/apt,4,1.0,1,189,0.0,0.05
0,1,Bedford-Stuyvesant,Brooklyn,40.68788,-73.95395,Entire loft,Entire home/apt,2,1.0,1,175,5.0,0.19
1,2,Sunset Park,Brooklyn,40.64911,-74.00201,Entire rental unit,Entire home/apt,2,1.0,1,125,4.7,1.79
0,1,Hell's Kitchen,Manhattan,40.76575,-73.98765999999999,Entire rental unit,Entire home/apt,5,1.0,2,184,4.48,0.37
0,1,Williamsburg,Brooklyn,40.71971,-73.95561,Entire rental unit,Entire home/apt,2,1.0,1,171,5.0,0.06
0,1,Astoria,Queens,40.77201,-73.92197,Entire rental unit,Entire home/apt,4,1.0,1,100,5.0,0.03
1,1,Nolita,Manhattan,40.72274,-73.99453000000001,Entire rental unit,Entire home/apt,2,1.0,1,395,4.96,0.75
0,1,Hell's Kitchen,Manhattan,40.76078,-73.99008,Entire rental unit,Entire home/apt,7,1.0,3,499,5.0,0.06
0,1,Kips Bay,Manhattan,40.74122,-73.98136,Entire rental unit,Entire home/apt,4,1.0,2,275,4.5,0.04
0,2,Hell's Kitchen,Manhattan,40.76478,-73.98729,Entire rental unit,Entire home/apt,6,2.0,2,209,4.65,5.9
0,1,Chelsea,Manhattan,40.74127,-74.00374000000001,Entire rental unit,Entire home/apt,1,1.0,1,189,0.0,0.0
0,1,SoHo,Manhattan,40.72713,-74.0059,Entire rental unit,Entire home/apt,2,1.0,1,250,0.0,0.0
0,1,Flushing,Queens,40.73122,-73.83064,Entire residential home,Entire home/apt,2,1.0,1,65,0.0,0.0
1,2,Sunset Park,Brooklyn,40.64276,-74.01344,Entire rental unit,Entire home/apt,2,1.0,1,121,4.72,1.72
1,1,Bedford-Stuyvesant,Brooklyn,40.69385,-73.95181,Entire rental unit,Entire home/apt,4,1.0,2,175,4.77,3.41
0,1,Williamsburg,Brooklyn,40.71073,-73.95263,Entire rental unit,Entire home/apt,4,1.0,1,250,5.0,0.12
0,1,SoHo,Manhattan,40.72719,-74.00265999999999,Entire loft,Entire home/apt,3,1.5,2,750,4.93,0.22
0,1,Kew Gardens,Queens,40.70554,-73.83315999999999,Entire rental unit,Entire home/apt,4,1.0,1,100,0.0,0.04
0,1,Bedford-Stuyvesant,Brooklyn,40.69199,-73.94747,Entire rental unit,Entire home/apt,2,1.0,1,120,5.0,0.07
0,1,East Village,Manhattan,40.73333,-73.99075,Entire rental unit,Entire home/apt,2,1.0,1,300,0.0,0.0
0,1,Upper East Side,Manhattan,40.78372,-73.95333000000001,Entire rental unit,Entire home/apt,4,1.0,2,200,4.0,0.02
0,1,Williamsburg,Brooklyn,40.70935,-73.95206999999999,Entire rental unit,Entire home/apt,2,1.0,1,180,0.0,0.0
0,1,South Slope,Brooklyn,40.66323,-73.98489000000001,Entire rental unit,Entire home/apt,2,1.0,1,130,4.67,0.08
0,1,Williamsburg,Brooklyn,40.71489,-73.94095,Entire rental unit,Entire home/apt,4,1.0,2,200,5.0,0.01
1,3,Williamsburg,Brooklyn,40.71566,-73.96195,Entire rental unit,Entire home/apt,4,1.0,1,151,4.92,1.78
1,2,Upper West Side,Manhattan,40.79937,-73.96193000000001,Entire rental unit,Entire home/apt,2,1.0,1,135,5.0,3.06
0,1,Windsor Terrace,Brooklyn,40.64921,-73.97243,Entire rental unit,Entire home/apt,4,1.0,1,100,4.8,0.1
0,1,Gowanus,Brooklyn,40.6702,-73.98977,Entire rental unit,Entire home/apt,2,1.0,1,167,4.49,1.29
0,2,Williamsburg,Brooklyn,40.71162,-73.9639,Entire rental unit,Entire home/apt,2,1.0,1,125,4.69,0.18
0,2,Greenpoint,Brooklyn,40.72056,-73.9473,Entire rental unit,Entire home/apt,4,1.0,2,175,5.0,0.05
0,0,Chinatown,Manhattan,40.71828,-73.9957,Entire rental unit,Entire home/apt,2,1.0,1,180,0.0,0.0
1,1,Prospect Heights,Brooklyn,40.67565,-73.96431,Entire residential home,Entire home/apt,2,1.0,2,129,4.94,0.51
0,1,Harlem,Manhattan,40.82086,-73.95496999999999,Entire rental unit,Entire home/apt,4,1.0,1,144,4.71,0.1
0,1,Crown Heights,Brooklyn,40.67014,-73.95289,Entire rental unit,Entire home/apt,3,1.0,1,98,5.0,0.07
0,1,Midtown,Manhattan,40.76243,-73.9756,Entire rental unit,Entire home/apt,2,1.0,1,1200,0.0,0.0
0,1,Washington Heights,Manhattan,40.85147,-73.93771,Entire rental unit,Entire home/apt,3,1.0,1,125,0.0,0.0
0,1,Upper West Side,Manhattan,40.78974,-73.96858,Entire rental unit,Entire home/apt,6,2.0,3,258,4.76,0.39
0,5,Harlem,Manhattan,40.80551,-73.95069000000001,Entire rental unit,Entire home/apt,8,1.0,3,300,0.0,0.0
1,4,Concourse,Bronx,40.81965,-73.92911,Entire rental unit,Entire home/apt,2,1.0,1,115,4.79,4.98
0,1,Upper East Side,Manhattan,40.773140000000005,-73.94934,Entire rental unit,Entire home/apt,2,1.0,1,70,4.85,0.41
